market,ticker,yfSymbol,assetType,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason,latestClose,ttmDividend,dividendCount12m
US,CTIF,CTIF,ETF,3.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.710098,1.919,3
US,CTO,CTO,stock,7.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.7199,1.52,4
US,CTRE,CTRE,stock,3.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.790001,1.395,4
US,CTSH,CTSH,stock,2.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.465,1.28,4
US,CTVA,CTVA,stock,0.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.739998,0.71,4
US,CUBE,CUBE,stock,5.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,40.16,2.1,4
US,CURB,CURB,stock,2.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.844999,0.68,4
US,CUZ,CUZ,stock,4.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.93,1.28,4
US,CVE,CVE,stock,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.080299,0.294,2
US,CVLT,CVLT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,107.5,0.0,0
US,CVNA,CVNA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,72.790001,0.0,0
US,CVNY,CVNY,ETF,113.09,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,24.813601,28.062,37
US,CVS,CVS,stock,2.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.489998,2.66,4
US,CVSA,CVSA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,124.705002,0.0,0
US,CVX,CVX,stock,3.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,181.320007,6.98,4
US,CVY,CVY,ETF,3.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.995001,1.073,4
US,CW,CW,stock,0.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,748.405029,0.96,4
US,CWB,CWB,ETF,1.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,106.669998,1.483,12
US,CWD,CWD,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,0.9551,0.0,0
US,CWI,CWI,ETF,2.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,40.799999,1.066,2
US,CWK,CWK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,13.145,0.0,0
US,CWST,CWST,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,86.684998,0.0,0
US,CX,CX,stock,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,13.135,0.045,2
US,CXW,CXW,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,21.32,0.0,0
US,CYTK,CYTK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,76.900002,0.0,0
US,CZR,CZR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,28.790001,0.0,0
US,D,D,stock,3.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.309998,2.672,4
US,DADS,DADS,ETF,2.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.42,0.591,3
US,DAL,DAL,stock,0.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,82.699997,0.752,4
US,DAO,DAO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,10.89,0.0,0
US,DAR,DAR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,58.654999,0.0,0
US,DASH,DASH,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,160.720001,0.0,0
US,DB,DB,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,33.43,0.0,0
US,DBA,DBA,ETF,3.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.450001,0.912,1
US,DBC,DBC,ETF,2.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.485001,0.744,1
US,DBEF,DBEF,ETF,5.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.07,2.67,2
US,DBEU,DBEU,ETF,4.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,52.419998,2.185,2
US,DBMF,DBMF,ETF,5.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.006399,1.599,4
US,DBRG,DBRG,stock,0.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.705,0.04,4
US,DBX,DBX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,26.475,0.0,0
US,DCI,DCI,stock,1.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,84.730003,1.2,4
US,DCOR,DCOR,ETF,0.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,81.665001,0.747,4
US,DCRE,DCRE,ETF,4.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.799999,2.456,12
US,DD,DD,stock,1.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.360001,0.943096,5
US,DDOG,DDOG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,224.610001,0.0,0
US,DDS,DDS,stock,5.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,593.169983,31.15,5
US,DE,DE,stock,1.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,531.190002,6.48,4
US,DEA,DEA,stock,7.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.370001,1.8,4
US,DECK,DECK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,114.670097,0.0,0
US,DECO,DECO,ETF,0.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.794998,0.525,1
US,DEFI,DEFI,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,85.199997,0.0,0
US,DEFR,DEFR,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,26.620001,0.0,0
US,DEI,DEI,stock,6.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,11.705,0.76,4
US,DELL,DELL,stock,0.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,306.5,2.205,4
US,DEM,DEM,ETF,3.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.529999,2.095,5
US,DEO,DEO,stock,3.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,87.279999,3.319,2
US,DES,DES,ETF,2.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.099998,0.943,13
US,DESK,DESK,ETF,5.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.870499,1.937,4
US,DFAC,DFAC,ETF,0.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.035,0.401,4
US,DFAE,DFAE,ETF,1.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,40.435001,0.713,4
US,DFAI,DFAI,ETF,2.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.875,0.938,4
US,DFAR,DFAR,ETF,2.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.305,0.706,4
US,DFAS,DFAS,ETF,0.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.279999,0.724,4
US,DFAT,DFAT,ETF,1.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.0,0.971,4
US,DFAU,DFAU,ETF,0.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.715099,0.465,4
US,DFAX,DFAX,ETF,2.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.683498,0.835,4
US,DFCF,DFCF,ETF,4.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.195,1.817,12
US,DFEM,DFEM,ETF,1.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.005001,0.754,4
US,DFEV,DFEV,ETF,2.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.834999,0.883,4
US,DFGP,DFGP,ETF,3.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,54.5,1.985,4
US,DFGR,DFGR,ETF,3.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.18,1.12,4
US,DFGX,DFGX,ETF,2.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.060101,1.461,2
US,DFIC,DFIC,ETF,2.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.244999,0.863,4
US,DFII,DFII,ETF,25.2,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,14.2,3.579,12
US,DFIP,DFIP,ETF,3.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.830101,1.625,9
US,DFIV,DFIV,ETF,2.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.869999,1.418,4
US,DFLV,DFLV,ETF,1.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.119999,0.555,4
US,DFNM,DFNM,ETF,2.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.070202,1.396,12
US,DFSD,DFSD,ETF,3.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.814999,1.902,10
US,DFSU,DFSU,ETF,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,46.389999,0.385,4
US,DFSV,DFSV,ETF,1.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.049999,0.537,4
US,DFUS,DFUS,ETF,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,81.800003,0.684,4
US,DFUV,DFUV,ETF,1.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.759998,0.733,4
US,DG,DG,stock,2.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,106.440002,2.36,4
US,DGRO,DGRO,ETF,1.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,74.808601,1.471,4
US,DGRW,DGRW,ETF,1.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,96.589996,1.298,13
US,DGS,DGS,ETF,3.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,65.919998,2.099,4
US,DGX,DGX,stock,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,195.520004,3.26,4
US,DGZ,DGZ,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,5.82,0.0,0
US,DHC,DHC,stock,0.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,8.725,0.04,4
US,DHCNI,DHCNI,stock,7.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.379999,1.408,4
US,DHCNL,DHCNL,stock,2.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,19.09,0.390625,1
US,DHI,DHI,stock,1.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,150.509995,1.75,4
US,DHR,DHR,stock,0.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,174.100006,1.36,4
US,DHS,DHS,ETF,3.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,113.239998,3.9,13
US,DIA,DIA,ETF,1.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,508.190002,7.007,12
US,DIAL,DIAL,ETF,4.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.2001,0.905,12
US,DIHP,DIHP,ETF,2.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.330002,0.689,4
US,DINO,DINO,stock,2.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.165001,2.0,4
US,DIPS,DIPS,ETF,65.03,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,39.669998,25.798,37
US,DIS,DIS,stock,1.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,105.120003,1.25,2
US,DISO,DISO,ETF,42.47,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,9.84,4.179,37
US,DISV,DISV,ETF,2.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.575001,1.005,4
US,DIV,DIV,ETF,6.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,19.459999,1.279,12
US,DIVI,DIVI,ETF,3.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.264999,1.519,4
US,DIVN,DIVN,ETF,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.385099,0.817,4
US,DIVO,DIVO,ETF,6.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,46.119999,2.935,12
US,DIVY,DIVY,ETF,3.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.448601,0.882,24
US,DIVZ,DIVZ,ETF,2.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.942001,0.973,12
US,DJT,DJT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,8.275,0.0,0
US,DKNG,DKNG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,24.985001,0.0,0
US,DKS,DKS,stock,2.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,223.449997,4.889,4
US,DLB,DLB,stock,2.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,57.424999,1.41,4
US,DLN,DLN,ETF,1.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,96.038002,1.815,13
US,DLR,DLR,stock,2.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,192.639999,4.88,4
US,DLS,DLS,ETF,3.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,88.129997,3.018,4
US,DLTR,DLTR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,94.900002,0.0,0
US,DMX,DMX,ETF,5.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.209999,2.963,12
US,DMXF,DMXF,ETF,4.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,83.599998,3.645,2
US,DNL,DNL,ETF,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.040001,0.754,4
US,DOC,DOC,stock,6.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.200001,1.224,12
US,DOCU,DOCU,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,49.994999,0.0,0
US,DOGG,DOGG,ETF,8.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.639999,1.873,12
US,DOL,DOL,ETF,2.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.230003,1.835,4
US,DON,DON,ETF,2.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.599998,1.362,14
US,DOUG,DOUG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.815,0.0,0
US,DOV,DOV,stock,0.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,214.830002,2.075,4
US,DOW,DOW,stock,5.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.700001,1.75,4
US,DOX,DOX,stock,3.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,62.130001,2.15,4
US,DPST,DPST,ETF,1.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,117.669998,2.119,4
US,DPZ,DPZ,stock,2.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,318.570007,7.21,4
US,DRAY,DRAY,ETF,84.45,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,17.52,14.795,34
US,DRH,DRH,stock,3.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,11.215,0.37,4
US,DRI,DRI,stock,2.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,210.0,6.0,4
US,DRIP,DRIP,ETF,3.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,4.9001,0.175,4
US,DRIV,DRIV,ETF,0.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.189899,0.316,2
US,DRN,DRN,ETF,1.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,11.16,0.22,4
US,DRS,DRS,stock,0.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.400002,0.36,4
US,DRSK,DRSK,ETF,3.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.254999,1.063,4
US,DRV,DRV,ETF,3.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.799999,0.735,4
US,DSGX,DSGX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,71.099998,0.0,0
US,DSI,DSI,ETF,0.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,142.020004,1.216,4
US,DSTL,DSTL,ETF,1.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,59.790001,0.747,4
US,DT,DT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,40.09,0.0,0
US,DTD,DTD,ETF,1.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,92.629997,1.823,13
US,DTE,DTE,stock,3.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,144.320007,4.51,4
US,DTM,DTM,stock,2.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,145.820007,3.34,4
US,DTRE,DTRE,ETF,3.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.959999,1.413,4
US,DUHP,DUHP,ETF,0.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.060001,0.402,4
US,DUK,DUK,stock,3.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,125.269997,4.26,4
US,DUKH,DUKH,ETF,5.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.045,1.359,11
US,DUKZ,DUKZ,ETF,3.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.503799,0.973,12
US,DULL,DULL,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,59.419998,0.0,0
US,DUO,DUO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.03,0.0,0
US,DUOL,DUOL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,109.294998,0.0,0
US,DUSA,DUSA,ETF,0.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.169498,0.49,1
US,DUSB,DUSB,ETF,4.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.771,2.062,12
US,DUST,DUST,ETF,9.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.029999,4.788,4
US,DVA,DVA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,196.690002,0.0,0
US,DVN,DVN,stock,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.080002,0.96,4
US,DVRE,DVRE,ETF,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.902,0.218,1
US,DVY,DVY,ETF,3.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,155.794998,5.244,4
US,DVYE,DVYE,ETF,5.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.349998,1.759,4
US,DWAS,DWAS,ETF,0.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,117.165001,0.015,2
US,DWM,DWM,ETF,2.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,74.650002,2.036,4
US,DX,DX,stock,15.52,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,13.145,2.04,12
US,DXCM,DXCM,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,71.815002,0.0,0
US,DXJ,DXJ,ETF,1.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,171.119995,1.865,3
US,DYFI,DYFI,ETF,4.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.74,1.036,11
US,DYNF,DYNF,ETF,0.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.044998,0.6,4
US,DZZ,DZZ,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,2.1,0.0,0
US,E,E,stock,2.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,52.189899,1.245,2
US,EA,EA,stock,0.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,201.050003,0.76,4
US,EAGG,EAGG,ETF,3.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.355,1.888,12
US,EAGL,EAGL,ETF,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.919998,0.178,1
US,EARN,EARN,stock,19.53,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,4.915,0.96,12
US,EBAY,EBAY,stock,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,114.019997,1.18,4
