market,ticker,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason
US,FEPI,25.07,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,FER,1.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FERG,1.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FESM,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FEX,0.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FEZ,2.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FFEB,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FFIU,4.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FFIV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FGD,5.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FGSI,7.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FHLC,1.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FHN,2.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIAT,109.16,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,FIAX,8.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FICO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FIDU,0.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIS,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FISR,4.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FITB,3.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIVE,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FIVY,48.26,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,FIW,0.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIX,0.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIXD,4.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FIXP,5.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FJAN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FJUL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FJUN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FLBL,7.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLCB,4.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLDR,4.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLEX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FLGB,3.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLGV,4.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLIA,2.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLIN,0.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLJP,4.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLOT,4.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLQL,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLQM,1.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FLRN,4.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLRT,6.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLS,1.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLTR,4.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLUD,4.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLUT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FLXN,6.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FLXR,5.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMAR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FMAT,1.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMAY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FMB,3.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMC,9.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMDE,1.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMHI,4.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMNY,3.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMS,4.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FMX,3.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FNCL,1.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FND,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FNDA,1.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNDB,1.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNDC,3.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNDE,3.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNDF,2.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNDX,1.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNF,4.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNGU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FNOV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FNV,0.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FNX,0.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FOCT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FOR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FOX,0.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FOXA,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPE,5.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPEI,5.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPFD,5.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FPI,4.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPRO,2.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FPX,0.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FQAL,1.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FR,2.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FRDM,1.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FREL,3.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FRI,2.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FRMI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FRO,3.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FRPH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FRPT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FRT,3.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FSEP,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FSIG,4.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FSK,23.59,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,FSLR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FSP,5.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FSTA,2.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FSV,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTA,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTAI,0.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTC,0.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTCS,1.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTEC,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTGC,15.21,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,FTGS,0.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTHI,8.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTHM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FTI,0.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTLS,0.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTNT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FTQI,11.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTRI,2.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTS,2.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTSL,6.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTSM,4.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTV,0.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FTXL,0.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FUN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FUTY,2.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FV,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FVAL,1.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FVD,2.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FVR,4.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FWONA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FWONK,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,FXD,0.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXED,7.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXH,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXI,2.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXL,0.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXN,1.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXO,2.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FXR,0.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,FYX,0.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,G,1.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GBHI,1.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GBIL,3.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GBND,3.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GBTC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GCOW,4.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GD,1.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GDDY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GDLC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GDX,0.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GDXD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GDXJ,2.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GDXU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GDXY,71.65,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,GE,0.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GEHC,0.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GEM,1.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GEN,2.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GEND,2.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GEO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GEV,0.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GFI,3.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GFL,0.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GFS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GGAL,5.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GGB,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GGG,1.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GHC,0.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GHYB,6.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GHYG,6.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GIAX,24.81,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,GIB,0.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GIGB,4.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GIGL,3.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GIL,1.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GILD,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GINX,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GIPR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GIPRW,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GIS,7.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GJUN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GKOS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GL,0.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GLBE,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLDM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLDY,53.15,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,GLL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLOB,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLPI,6.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GLTR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GLW,0.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GM,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GMAB,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GME,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GMED,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GMEY,48.88,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,GMUB,3.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GMUN,3.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GNL,7.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GNR,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GNRC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GNTX,1.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOLD,1.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOLY,9.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOOD,9.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOOG,0.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOOGL,0.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,GOOY,46.05,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,GOTU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,GOVI,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
